"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 24 20:19:10 GMT 2023","Tue Jan 24 20:19:11 GMT 2023","402","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-^$^&&#-+77777777777]",""
"passed","Tue Jan 24 20:22:33 GMT 2023","Tue Jan 24 20:22:34 GMT 2023","540","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-     -+77777777777]",""
"passed","Tue Jan 24 20:23:47 GMT 2023","Tue Jan 24 20:23:48 GMT 2023","334","tests.ui_tests","test_main_page","TestMainPage","","","test_guest_can_go_to_link_page[chrome-pricing-link2]",""
"passed","Tue Jan 24 20:18:52 GMT 2023","Tue Jan 24 20:18:53 GMT 2023","416","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-<script>alert(123)</script>-<script>alert(123)</script>]",""
"skipped","Tue Jan 24 20:18:11 GMT 2023","Tue Jan 24 20:18:11 GMT 2023","0","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_sms_resend_button_is_active[chrome]",""
"passed","Tue Jan 24 20:22:18 GMT 2023","Tue Jan 24 20:22:19 GMT 2023","542","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-     -           ]",""
"passed","Tue Jan 24 20:20:36 GMT 2023","Tue Jan 24 20:20:36 GMT 2023","634","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-<script>alert(123)</script>-]",""
"passed","Tue Jan 24 20:22:05 GMT 2023","Tue Jan 24 20:22:05 GMT 2023","738","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-     -<script>alert(123)</script>]",""
"passed","Tue Jan 24 20:21:25 GMT 2023","Tue Jan 24 20:21:25 GMT 2023","584","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-^$^&&#-+77777777777]",""
"passed","Tue Jan 24 20:18:44 GMT 2023","Tue Jan 24 20:18:44 GMT 2023","313","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome--+53252253f3252]",""
"passed","Tue Jan 24 20:21:02 GMT 2023","Tue Jan 24 20:21:03 GMT 2023","572","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-^$^&&#-+53252253f3252]",""
"passed","Tue Jan 24 20:19:25 GMT 2023","Tue Jan 24 20:19:25 GMT 2023","358","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-     -]",""
"passed","Tue Jan 24 20:22:55 GMT 2023","Tue Jan 24 20:22:55 GMT 2023","556","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-JS    -+78987566    ]",""
"passed","Tue Jan 24 20:20:31 GMT 2023","Tue Jan 24 20:20:32 GMT 2023","646","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-<script>alert(123)</script>-+53252253f3252]",""
"passed","Tue Jan 24 20:19:32 GMT 2023","Tue Jan 24 20:19:33 GMT 2023","456","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-JS    -<script>alert(123)</script>]",""
"passed","Tue Jan 24 20:19:47 GMT 2023","Tue Jan 24 20:19:47 GMT 2023","397","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-    J_S-           ]",""
"broken","Tue Jan 24 20:23:25 GMT 2023","Tue Jan 24 20:23:25 GMT 2023","0","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-    J_S-+6787654354329]",""
"passed","Tue Jan 24 20:18:51 GMT 2023","Tue Jan 24 20:18:51 GMT 2023","325","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome--+77777777777]",""
"passed","Tue Jan 24 20:18:28 GMT 2023","Tue Jan 24 20:18:31 GMT 2023","2974","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_user_is_logged_in[firefox]",""
"passed","Tue Jan 24 20:21:53 GMT 2023","Tue Jan 24 20:21:54 GMT 2023","681","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-DS-+6787654354329]",""
"passed","Tue Jan 24 20:19:41 GMT 2023","Tue Jan 24 20:19:41 GMT 2023","401","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-JS    -+77777777777]",""
"passed","Tue Jan 24 20:22:42 GMT 2023","Tue Jan 24 20:22:42 GMT 2023","603","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-JS    -+53252253f3252]",""
"broken","Tue Jan 24 20:23:39 GMT 2023","Tue Jan 24 20:23:39 GMT 2023","0","tests.ui_tests","test_main_page","TestMainPage","","","test_guest_should_see_some_link[firefox-locator1]",""
"passed","Tue Jan 24 20:22:29 GMT 2023","Tue Jan 24 20:22:29 GMT 2023","620","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-     -+6787654354329]",""
"broken","Tue Jan 24 20:23:25 GMT 2023","Tue Jan 24 20:23:25 GMT 2023","0","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-    J_S-+77777777777]",""
"broken","Tue Jan 24 20:24:00 GMT 2023","Tue Jan 24 20:24:00 GMT 2023","0","tests.ui_tests","test_review_page","TestReviewPage","","","test_guest_cant_leave_review[firefox]",""
"passed","Tue Jan 24 20:21:11 GMT 2023","Tue Jan 24 20:21:12 GMT 2023","577","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-^$^&&#-           ]",""
"passed","Tue Jan 24 20:18:04 GMT 2023","Tue Jan 24 20:18:04 GMT 2023","314","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_guest_is_not_logged_in[firefox]",""
"broken","Tue Jan 24 20:24:06 GMT 2023","Tue Jan 24 20:24:06 GMT 2023","0","tests.ui_tests","test_review_page","TestReviewPage","","","test_user_can_leave_a_review[firefox]",""
"passed","Tue Jan 24 20:21:33 GMT 2023","Tue Jan 24 20:21:34 GMT 2023","648","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-DS-+53252253f3252]",""
"passed","Tue Jan 24 20:23:13 GMT 2023","Tue Jan 24 20:23:14 GMT 2023","573","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-    J_S-+53252253f3252]",""
"broken","Tue Jan 24 20:23:43 GMT 2023","Tue Jan 24 20:23:43 GMT 2023","0","tests.ui_tests","test_main_page","TestMainPage","","","test_guest_should_see_some_link[firefox-locator5]",""
"passed","Tue Jan 24 20:17:55 GMT 2023","Tue Jan 24 20:17:55 GMT 2023","199","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_should_be_registration_page[chrome]",""
"passed","Tue Jan 24 20:21:16 GMT 2023","Tue Jan 24 20:21:16 GMT 2023","607","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-^$^&&#-+78987566    ]",""
"passed","Tue Jan 24 20:19:08 GMT 2023","Tue Jan 24 20:19:08 GMT 2023","382","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-^$^&&#-+78987566    ]",""
"passed","Tue Jan 24 20:22:22 GMT 2023","Tue Jan 24 20:22:23 GMT 2023","589","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-     -+78987566    ]",""
"passed","Tue Jan 24 20:24:02 GMT 2023","Tue Jan 24 20:24:06 GMT 2023","3220","tests.ui_tests","test_review_page","TestReviewPage","","","test_user_can_leave_a_review[chrome]",""
"passed","Tue Jan 24 20:24:07 GMT 2023","Tue Jan 24 20:24:07 GMT 2023","3","tests.unit_tests","test_user","TestUser","","","test_user_has_service",""
"passed","Tue Jan 24 20:19:04 GMT 2023","Tue Jan 24 20:19:04 GMT 2023","378","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-^$^&&#-+53252253f3252]",""
"passed","Tue Jan 24 20:18:56 GMT 2023","Tue Jan 24 20:18:57 GMT 2023","434","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-<script>alert(123)</script>-           ]",""
"skipped","Tue Jan 24 20:18:11 GMT 2023","Tue Jan 24 20:18:11 GMT 2023","0","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_sms_resend_button_is_active[firefox]",""
"passed","Tue Jan 24 20:21:40 GMT 2023","Tue Jan 24 20:21:40 GMT 2023","667","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-DS-]",""
"passed","Tue Jan 24 20:23:31 GMT 2023","Tue Jan 24 20:23:31 GMT 2023","3","tests.ui_tests","test_main_page","TestMainPage","","","test_page_response[index]",""
"passed","Tue Jan 24 20:19:48 GMT 2023","Tue Jan 24 20:19:49 GMT 2023","411","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-    J_S-+78987566    ]",""
"passed","Tue Jan 24 20:23:33 GMT 2023","Tue Jan 24 20:23:34 GMT 2023","232","tests.ui_tests","test_main_page","TestMainPage","","","test_guest_should_see_some_link[chrome-locator1]",""
"passed","Tue Jan 24 20:19:44 GMT 2023","Tue Jan 24 20:19:44 GMT 2023","405","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-    J_S-+53252253f3252]",""
"passed","Tue Jan 24 20:17:47 GMT 2023","Tue Jan 24 20:17:47 GMT 2023","475","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_should_be_login_page[firefox]",""
"passed","Tue Jan 24 20:23:09 GMT 2023","Tue Jan 24 20:23:09 GMT 2023","678","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-    J_S-<script>alert(123)</script>]",""
"passed","Tue Jan 24 20:18:43 GMT 2023","Tue Jan 24 20:18:43 GMT 2023","414","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome--<script>alert(123)</script>]",""
"passed","Tue Jan 24 20:19:35 GMT 2023","Tue Jan 24 20:19:36 GMT 2023","342","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-JS    -]",""
"passed","Tue Jan 24 20:24:07 GMT 2023","Tue Jan 24 20:24:07 GMT 2023","1","tests.unit_tests","test_user","TestUser","","","test_user_has_review",""
"passed","Tue Jan 24 20:17:58 GMT 2023","Tue Jan 24 20:17:58 GMT 2023","276","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_should_be_registration_page[firefox]",""
"passed","Tue Jan 24 20:19:51 GMT 2023","Tue Jan 24 20:19:52 GMT 2023","449","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-    J_S-+77777777777]",""
"passed","Tue Jan 24 20:20:00 GMT 2023","Tue Jan 24 20:20:00 GMT 2023","631","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox--+53252253f3252]",""
"broken","Tue Jan 24 20:23:56 GMT 2023","Tue Jan 24 20:23:56 GMT 2023","0","tests.ui_tests","test_main_page","TestMainPage","","","test_guest_can_go_to_link_page[firefox-register-link5]",""
"passed","Tue Jan 24 20:19:38 GMT 2023","Tue Jan 24 20:19:39 GMT 2023","491","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-JS    -+78987566    ]",""
"passed","Tue Jan 24 20:20:45 GMT 2023","Tue Jan 24 20:20:45 GMT 2023","651","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-<script>alert(123)</script>-+78987566    ]",""
"passed","Tue Jan 24 20:19:50 GMT 2023","Tue Jan 24 20:19:50 GMT 2023","408","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-    J_S-+6787654354329]",""
"broken","Tue Jan 24 20:23:53 GMT 2023","Tue Jan 24 20:23:53 GMT 2023","0","tests.ui_tests","test_main_page","TestMainPage","","","test_guest_can_go_to_link_page[firefox-features-link1]",""
"passed","Tue Jan 24 20:21:58 GMT 2023","Tue Jan 24 20:22:01 GMT 2023","2657","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-DS-+77777777777]",""
"passed","Tue Jan 24 20:18:47 GMT 2023","Tue Jan 24 20:18:47 GMT 2023","327","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome--           ]",""
"passed","Tue Jan 24 20:19:43 GMT 2023","Tue Jan 24 20:19:43 GMT 2023","457","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-    J_S-<script>alert(123)</script>]",""
"passed","Tue Jan 24 20:19:12 GMT 2023","Tue Jan 24 20:19:12 GMT 2023","448","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-DS-<script>alert(123)</script>]",""
"passed","Tue Jan 24 20:21:20 GMT 2023","Tue Jan 24 20:21:21 GMT 2023","588","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-^$^&&#-+6787654354329]",""
"passed","Tue Jan 24 20:23:46 GMT 2023","Tue Jan 24 20:23:46 GMT 2023","348","tests.ui_tests","test_main_page","TestMainPage","","","test_guest_can_go_to_link_page[chrome-features-link1]",""
"passed","Tue Jan 24 20:23:27 GMT 2023","Tue Jan 24 20:23:30 GMT 2023","2628","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_user_is_already_registered[chrome]",""
"passed","Tue Jan 24 20:17:49 GMT 2023","Tue Jan 24 20:17:49 GMT 2023","357","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_should_be_registration_link[chrome]",""
"passed","Tue Jan 24 20:19:20 GMT 2023","Tue Jan 24 20:19:21 GMT 2023","384","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-DS-+77777777777]",""
"passed","Tue Jan 24 20:23:04 GMT 2023","Tue Jan 24 20:23:05 GMT 2023","562","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-JS    -+77777777777]",""
"passed","Tue Jan 24 20:18:12 GMT 2023","Tue Jan 24 20:18:15 GMT 2023","2311","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_positive[chrome]",""
"passed","Tue Jan 24 20:18:48 GMT 2023","Tue Jan 24 20:18:48 GMT 2023","310","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome--+78987566    ]",""
"passed","Tue Jan 24 20:20:04 GMT 2023","Tue Jan 24 20:20:05 GMT 2023","597","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox--]",""
"passed","Tue Jan 24 20:20:18 GMT 2023","Tue Jan 24 20:20:18 GMT 2023","673","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox--+6787654354329]",""
"passed","Tue Jan 24 20:19:34 GMT 2023","Tue Jan 24 20:19:34 GMT 2023","443","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-JS    -+53252253f3252]",""
"passed","Tue Jan 24 20:22:50 GMT 2023","Tue Jan 24 20:22:51 GMT 2023","588","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-JS    -           ]",""
"passed","Tue Jan 24 20:18:18 GMT 2023","Tue Jan 24 20:18:21 GMT 2023","3054","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_positive[firefox]",""
"passed","Tue Jan 24 20:18:33 GMT 2023","Tue Jan 24 20:18:35 GMT 2023","2283","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_user_can_log_out[chrome]",""
"passed","Tue Jan 24 20:17:53 GMT 2023","Tue Jan 24 20:17:53 GMT 2023","528","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_should_be_registration_link[firefox]",""
"passed","Tue Jan 24 20:22:37 GMT 2023","Tue Jan 24 20:22:38 GMT 2023","595","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-JS    -<script>alert(123)</script>]",""
"broken","Tue Jan 24 20:23:24 GMT 2023","Tue Jan 24 20:23:24 GMT 2023","0","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-    J_S-+78987566    ]",""
"passed","Tue Jan 24 20:23:36 GMT 2023","Tue Jan 24 20:23:36 GMT 2023","190","tests.ui_tests","test_main_page","TestMainPage","","","test_guest_should_see_some_link[chrome-locator3]",""
"passed","Tue Jan 24 20:19:37 GMT 2023","Tue Jan 24 20:19:37 GMT 2023","397","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-JS    -           ]",""
"passed","Tue Jan 24 20:24:07 GMT 2023","Tue Jan 24 20:24:07 GMT 2023","5","tests.unit_tests","test_user","TestUser","","","test_user_exist_in_db",""
"passed","Tue Jan 24 20:23:31 GMT 2023","Tue Jan 24 20:23:31 GMT 2023","2","tests.ui_tests","test_main_page","TestMainPage","","","test_page_response[features]",""
"passed","Tue Jan 24 20:23:37 GMT 2023","Tue Jan 24 20:23:37 GMT 2023","207","tests.ui_tests","test_main_page","TestMainPage","","","test_guest_should_see_some_link[chrome-locator4]",""
"passed","Tue Jan 24 20:18:06 GMT 2023","Tue Jan 24 20:18:07 GMT 2023","798","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_sms_resend_button_is_not_active[chrome]",""
"passed","Tue Jan 24 20:21:29 GMT 2023","Tue Jan 24 20:21:30 GMT 2023","666","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-DS-<script>alert(123)</script>]",""
"passed","Tue Jan 24 20:23:31 GMT 2023","Tue Jan 24 20:23:31 GMT 2023","1","tests.ui_tests","test_main_page","TestMainPage","","","test_page_response[login]",""
"broken","Tue Jan 24 20:23:55 GMT 2023","Tue Jan 24 20:23:55 GMT 2023","0","tests.ui_tests","test_main_page","TestMainPage","","","test_guest_can_go_to_link_page[firefox-login-link4]",""
"passed","Tue Jan 24 20:23:45 GMT 2023","Tue Jan 24 20:23:45 GMT 2023","350","tests.ui_tests","test_main_page","TestMainPage","","","test_guest_can_go_to_link_page[chrome-index-link0]",""
"passed","Tue Jan 24 20:18:55 GMT 2023","Tue Jan 24 20:18:55 GMT 2023","347","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-<script>alert(123)</script>-]",""
"passed","Tue Jan 24 20:23:18 GMT 2023","Tue Jan 24 20:23:18 GMT 2023","625","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-    J_S-]",""
"passed","Tue Jan 24 20:19:40 GMT 2023","Tue Jan 24 20:19:40 GMT 2023","439","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-JS    -+6787654354329]",""
"broken","Tue Jan 24 20:23:39 GMT 2023","Tue Jan 24 20:23:39 GMT 2023","0","tests.ui_tests","test_main_page","TestMainPage","","","test_guest_should_see_some_link[firefox-locator0]",""
"passed","Tue Jan 24 20:19:19 GMT 2023","Tue Jan 24 20:19:19 GMT 2023","348","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-DS-+6787654354329]",""
"passed","Tue Jan 24 20:19:29 GMT 2023","Tue Jan 24 20:19:30 GMT 2023","424","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-     -+6787654354329]",""
"passed","Tue Jan 24 20:22:14 GMT 2023","Tue Jan 24 20:22:14 GMT 2023","645","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-     -]",""
"passed","Tue Jan 24 20:19:22 GMT 2023","Tue Jan 24 20:19:22 GMT 2023","421","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-     -<script>alert(123)</script>]",""
"passed","Tue Jan 24 20:18:49 GMT 2023","Tue Jan 24 20:18:50 GMT 2023","329","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome--+6787654354329]",""
"passed","Tue Jan 24 20:20:08 GMT 2023","Tue Jan 24 20:20:09 GMT 2023","628","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox--           ]",""
"passed","Tue Jan 24 20:18:10 GMT 2023","Tue Jan 24 20:18:11 GMT 2023","895","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_sms_resend_button_is_not_active[firefox]",""
"passed","Tue Jan 24 20:19:06 GMT 2023","Tue Jan 24 20:19:07 GMT 2023","365","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-^$^&&#-           ]",""
"passed","Tue Jan 24 20:23:31 GMT 2023","Tue Jan 24 20:23:31 GMT 2023","3","tests.ui_tests","test_main_page","TestMainPage","","","test_page_response[register]",""
"passed","Tue Jan 24 20:18:00 GMT 2023","Tue Jan 24 20:18:00 GMT 2023","183","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_guest_is_not_logged_in[chrome]",""
"passed","Tue Jan 24 20:19:16 GMT 2023","Tue Jan 24 20:19:17 GMT 2023","359","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-DS-           ]",""
"passed","Tue Jan 24 20:24:07 GMT 2023","Tue Jan 24 20:24:07 GMT 2023","573","tests.unit_tests","test_user","TestUser","","","test_password_hashing",""
"passed","Tue Jan 24 20:18:23 GMT 2023","Tue Jan 24 20:18:25 GMT 2023","2237","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_user_is_logged_in[chrome]",""
"passed","Tue Jan 24 20:19:31 GMT 2023","Tue Jan 24 20:19:31 GMT 2023","450","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-     -+77777777777]",""
"passed","Tue Jan 24 20:18:58 GMT 2023","Tue Jan 24 20:18:58 GMT 2023","420","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-<script>alert(123)</script>-+78987566    ]",""
"passed","Tue Jan 24 20:17:29 GMT 2023","Tue Jan 24 20:17:30 GMT 2023","774","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_should_be_login_page[chrome]",""
"passed","Tue Jan 24 20:24:07 GMT 2023","Tue Jan 24 20:24:07 GMT 2023","0","tests.unit_tests","test_user","TestUser","","","test_send_sms",""
"passed","Tue Jan 24 20:19:02 GMT 2023","Tue Jan 24 20:19:03 GMT 2023","403","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-^$^&&#-<script>alert(123)</script>]",""
"passed","Tue Jan 24 20:19:09 GMT 2023","Tue Jan 24 20:19:09 GMT 2023","385","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-^$^&&#-+6787654354329]",""
"broken","Tue Jan 24 20:23:30 GMT 2023","Tue Jan 24 20:23:30 GMT 2023","0","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_user_is_already_registered[firefox]",""
"passed","Tue Jan 24 20:19:28 GMT 2023","Tue Jan 24 20:19:28 GMT 2023","428","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-     -+78987566    ]",""
"passed","Tue Jan 24 20:23:22 GMT 2023","Tue Jan 24 20:23:23 GMT 2023","595","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-    J_S-           ]",""
"passed","Tue Jan 24 20:21:49 GMT 2023","Tue Jan 24 20:21:49 GMT 2023","662","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-DS-+78987566    ]",""
"passed","Tue Jan 24 20:23:58 GMT 2023","Tue Jan 24 20:24:00 GMT 2023","2187","tests.ui_tests","test_review_page","TestReviewPage","","","test_guest_cant_leave_review[chrome]",""
"passed","Tue Jan 24 20:20:40 GMT 2023","Tue Jan 24 20:20:41 GMT 2023","638","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-<script>alert(123)</script>-           ]",""
