"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 25 08:28:06 GMT 2023","Wed Jan 25 08:28:07 GMT 2023","379","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome--+77777777777]",""
"broken","Wed Jan 25 08:28:12 GMT 2023","Wed Jan 25 08:28:12 GMT 2023","0","tests.ui_tests","test_main_page","TestMainPage","","","test_guest_can_go_to_link_page[chrome-features-link1]",""
"broken","Wed Jan 25 08:28:11 GMT 2023","Wed Jan 25 08:28:11 GMT 2023","0","tests.ui_tests","test_main_page","TestMainPage","","","test_guest_should_see_some_link[chrome-locator4]",""
"broken","Wed Jan 25 08:28:04 GMT 2023","Wed Jan 25 08:28:04 GMT 2023","0","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-     -           ]",""
"broken","Wed Jan 25 08:27:58 GMT 2023","Wed Jan 25 08:27:58 GMT 2023","0","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_positive[chrome]",""
"broken","Wed Jan 25 08:28:12 GMT 2023","Wed Jan 25 08:28:12 GMT 2023","0","tests.ui_tests","test_main_page","TestMainPage","","","test_guest_can_go_to_link_page[chrome-register-link5]",""
"broken","Wed Jan 25 08:28:05 GMT 2023","Wed Jan 25 08:28:05 GMT 2023","0","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-JS    -+53252253f3252]",""
"passed","Wed Jan 25 08:28:09 GMT 2023","Wed Jan 25 08:28:10 GMT 2023","485","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-<script>alert(123)</script>-+53252253f3252]",""
"broken","Wed Jan 25 08:28:09 GMT 2023","Wed Jan 25 08:28:09 GMT 2023","0","tests.ui_tests","test_main_page","TestMainPage","","","test_page_response[chrome-register]",""
"broken","Wed Jan 25 08:28:03 GMT 2023","Wed Jan 25 08:28:03 GMT 2023","0","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-     -<script>alert(123)</script>]",""
"broken","Wed Jan 25 08:28:10 GMT 2023","Wed Jan 25 08:28:10 GMT 2023","0","tests.ui_tests","test_main_page","TestMainPage","","","test_guest_should_see_some_link[chrome-locator1]",""
"broken","Wed Jan 25 08:28:07 GMT 2023","Wed Jan 25 08:28:07 GMT 2023","0","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-    J_S-]",""
"passed","Wed Jan 25 08:27:54 GMT 2023","Wed Jan 25 08:27:54 GMT 2023","2","tests.unit_tests","test_user","TestUser","","","test_user_has_review",""
"broken","Wed Jan 25 08:28:08 GMT 2023","Wed Jan 25 08:28:08 GMT 2023","0","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-    J_S-           ]",""
"broken","Wed Jan 25 08:28:12 GMT 2023","Wed Jan 25 08:28:12 GMT 2023","0","tests.ui_tests","test_main_page","TestMainPage","","","test_guest_can_go_to_link_page[chrome-pricing-link2]",""
"broken","Wed Jan 25 08:28:08 GMT 2023","Wed Jan 25 08:28:08 GMT 2023","0","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-    J_S-+78987566    ]",""
"broken","Wed Jan 25 08:27:57 GMT 2023","Wed Jan 25 08:27:57 GMT 2023","0","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_sms_resend_button_is_not_active[chrome]",""
"passed","Wed Jan 25 08:28:13 GMT 2023","Wed Jan 25 08:28:13 GMT 2023","5","tests.ui_tests","test_main_page","TestMainPage","","","test_page_response[chrome-reviews]",""
"broken","Wed Jan 25 08:28:02 GMT 2023","Wed Jan 25 08:28:02 GMT 2023","0","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-DS-]",""
"broken","Wed Jan 25 08:28:03 GMT 2023","Wed Jan 25 08:28:03 GMT 2023","0","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-     -+53252253f3252]",""
"broken","Wed Jan 25 08:28:00 GMT 2023","Wed Jan 25 08:28:00 GMT 2023","0","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-^$^&&#-]",""
"passed","Wed Jan 25 08:28:01 GMT 2023","Wed Jan 25 08:28:01 GMT 2023","399","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome--]",""
"broken","Wed Jan 25 08:28:01 GMT 2023","Wed Jan 25 08:28:01 GMT 2023","0","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-^$^&&#-+77777777777]",""
"broken","Wed Jan 25 08:28:03 GMT 2023","Wed Jan 25 08:28:03 GMT 2023","0","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-DS-+77777777777]",""
"broken","Wed Jan 25 08:28:00 GMT 2023","Wed Jan 25 08:28:00 GMT 2023","0","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-^$^&&#-+53252253f3252]",""
"broken","Wed Jan 25 08:27:57 GMT 2023","Wed Jan 25 08:27:57 GMT 2023","0","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_should_be_registration_page[chrome]",""
"broken","Wed Jan 25 08:28:05 GMT 2023","Wed Jan 25 08:28:05 GMT 2023","0","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-     -+6787654354329]",""
"passed","Wed Jan 25 08:28:12 GMT 2023","Wed Jan 25 08:28:12 GMT 2023","4","tests.ui_tests","test_main_page","TestMainPage","","","test_page_response[chrome-pricing]",""
"broken","Wed Jan 25 08:27:59 GMT 2023","Wed Jan 25 08:27:59 GMT 2023","0","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-<script>alert(123)</script>-           ]",""
"passed","Wed Jan 25 08:27:58 GMT 2023","Wed Jan 25 08:27:58 GMT 2023","441","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome--<script>alert(123)</script>]",""
"broken","Wed Jan 25 08:28:02 GMT 2023","Wed Jan 25 08:28:02 GMT 2023","0","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-DS-+53252253f3252]",""
"passed","Wed Jan 25 08:27:54 GMT 2023","Wed Jan 25 08:27:54 GMT 2023","8","tests.unit_tests","test_user","TestUser","","","test_user_exist_in_db",""
"broken","Wed Jan 25 08:28:01 GMT 2023","Wed Jan 25 08:28:01 GMT 2023","0","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-^$^&&#-+6787654354329]",""
"broken","Wed Jan 25 08:27:58 GMT 2023","Wed Jan 25 08:27:58 GMT 2023","0","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_user_is_logged_in[chrome]",""
"broken","Wed Jan 25 08:28:10 GMT 2023","Wed Jan 25 08:28:10 GMT 2023","0","tests.ui_tests","test_main_page","TestMainPage","","","test_guest_should_see_some_link[chrome-locator3]",""
"broken","Wed Jan 25 08:28:12 GMT 2023","Wed Jan 25 08:28:12 GMT 2023","0","tests.ui_tests","test_main_page","TestMainPage","","","test_guest_can_go_to_link_page[chrome-reviews-link3]",""
"broken","Wed Jan 25 08:28:08 GMT 2023","Wed Jan 25 08:28:08 GMT 2023","0","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-    J_S-+77777777777]",""
"broken","Wed Jan 25 08:28:04 GMT 2023","Wed Jan 25 08:28:04 GMT 2023","0","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-     -+78987566    ]",""
"broken","Wed Jan 25 08:28:07 GMT 2023","Wed Jan 25 08:28:07 GMT 2023","0","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-    J_S-<script>alert(123)</script>]",""
"broken","Wed Jan 25 08:28:07 GMT 2023","Wed Jan 25 08:28:07 GMT 2023","0","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-    J_S-+53252253f3252]",""
"broken","Wed Jan 25 08:28:06 GMT 2023","Wed Jan 25 08:28:06 GMT 2023","0","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-JS    -           ]",""
"broken","Wed Jan 25 08:28:06 GMT 2023","Wed Jan 25 08:28:06 GMT 2023","0","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-JS    -+78987566    ]",""
"broken","Wed Jan 25 08:27:58 GMT 2023","Wed Jan 25 08:27:58 GMT 2023","0","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-<script>alert(123)</script>-]",""
"broken","Wed Jan 25 08:28:02 GMT 2023","Wed Jan 25 08:28:02 GMT 2023","0","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-DS-           ]",""
"broken","Wed Jan 25 08:28:13 GMT 2023","Wed Jan 25 08:28:13 GMT 2023","0","tests.ui_tests","test_review_page","TestReviewPage","","","test_user_can_leave_a_review[chrome]",""
"broken","Wed Jan 25 08:27:59 GMT 2023","Wed Jan 25 08:27:59 GMT 2023","0","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-<script>alert(123)</script>-+77777777777]",""
"passed","Wed Jan 25 08:28:11 GMT 2023","Wed Jan 25 08:28:11 GMT 2023","5","tests.ui_tests","test_main_page","TestMainPage","","","test_page_response[chrome-features]",""
"passed","Wed Jan 25 08:28:05 GMT 2023","Wed Jan 25 08:28:05 GMT 2023","382","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome--+6787654354329]",""
"passed","Wed Jan 25 08:28:14 GMT 2023","Wed Jan 25 08:28:14 GMT 2023","258","tests.ui_tests","test_main_page","TestMainPage","","","test_guest_can_go_to_link_page[chrome-login-link4]",""
"passed","Wed Jan 25 08:28:08 GMT 2023","Wed Jan 25 08:28:08 GMT 2023","457","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-<script>alert(123)</script>-<script>alert(123)</script>]",""
"broken","Wed Jan 25 08:27:57 GMT 2023","Wed Jan 25 08:27:57 GMT 2023","0","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_guest_is_not_logged_in[chrome]",""
"passed","Wed Jan 25 08:27:54 GMT 2023","Wed Jan 25 08:27:54 GMT 2023","0","tests.unit_tests","test_user","TestUser","","","test_send_sms",""
"broken","Wed Jan 25 08:27:59 GMT 2023","Wed Jan 25 08:27:59 GMT 2023","0","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-<script>alert(123)</script>-+6787654354329]",""
"passed","Wed Jan 25 08:27:59 GMT 2023","Wed Jan 25 08:28:00 GMT 2023","383","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome--+53252253f3252]",""
"broken","Wed Jan 25 08:27:57 GMT 2023","Wed Jan 25 08:27:57 GMT 2023","0","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_should_be_registration_link[chrome]",""
"passed","Wed Jan 25 08:28:02 GMT 2023","Wed Jan 25 08:28:03 GMT 2023","351","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome--           ]",""
"passed","Wed Jan 25 08:27:54 GMT 2023","Wed Jan 25 08:27:54 GMT 2023","3","tests.unit_tests","test_user","TestUser","","","test_user_has_service",""
"broken","Wed Jan 25 08:28:04 GMT 2023","Wed Jan 25 08:28:04 GMT 2023","0","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-     -]",""
"passed","Wed Jan 25 08:27:54 GMT 2023","Wed Jan 25 08:27:54 GMT 2023","574","tests.unit_tests","test_user","TestUser","","","test_password_hashing",""
