"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Jan 25 08:06:01 GMT 2023","Wed Jan 25 08:06:01 GMT 2023","45","tests.ui_tests","test_review_page","TestReviewPage","","","test_user_can_leave_a_review[chrome]",""
"broken","Wed Jan 25 08:05:55 GMT 2023","Wed Jan 25 08:05:55 GMT 2023","41","tests.ui_tests","test_main_page","TestMainPage","","","test_guest_can_go_to_link_page[chrome-pricing-link2]",""
"broken","Wed Jan 25 08:05:01 GMT 2023","Wed Jan 25 08:05:01 GMT 2023","66","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_should_be_login_page[chrome]",""
"broken","Wed Jan 25 08:05:02 GMT 2023","Wed Jan 25 08:05:02 GMT 2023","47","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome--+53252253f3252]",""
"broken","Wed Jan 25 08:05:35 GMT 2023","Wed Jan 25 08:05:35 GMT 2023","45","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-JS    -<script>alert(123)</script>]",""
"broken","Wed Jan 25 08:05:04 GMT 2023","Wed Jan 25 08:05:04 GMT 2023","44","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome--]",""
"broken","Wed Jan 25 08:05:53 GMT 2023","Wed Jan 25 08:05:53 GMT 2023","42","tests.ui_tests","test_main_page","TestMainPage","","","test_guest_can_go_to_link_page[chrome-index-link0]",""
"passed","Wed Jan 25 08:04:57 GMT 2023","Wed Jan 25 08:04:57 GMT 2023","2","tests.unit_tests","test_user","TestUser","","","test_user_has_service",""
"broken","Wed Jan 25 08:05:05 GMT 2023","Wed Jan 25 08:05:05 GMT 2023","52","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_guest_is_not_logged_in[chrome]",""
"broken","Wed Jan 25 08:05:15 GMT 2023","Wed Jan 25 08:05:16 GMT 2023","46","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-<script>alert(123)</script>-+78987566    ]",""
"broken","Wed Jan 25 08:05:05 GMT 2023","Wed Jan 25 08:05:05 GMT 2023","44","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome--           ]",""
"broken","Wed Jan 25 08:05:40 GMT 2023","Wed Jan 25 08:05:40 GMT 2023","49","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-    J_S-+78987566    ]",""
"passed","Wed Jan 25 08:04:57 GMT 2023","Wed Jan 25 08:04:57 GMT 2023","1","tests.unit_tests","test_user","TestUser","","","test_user_has_review",""
"broken","Wed Jan 25 08:05:17 GMT 2023","Wed Jan 25 08:05:17 GMT 2023","44","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-<script>alert(123)</script>-+6787654354329]",""
"broken","Wed Jan 25 08:05:01 GMT 2023","Wed Jan 25 08:05:01 GMT 2023","71","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome--<script>alert(123)</script>]",""
"broken","Wed Jan 25 08:05:54 GMT 2023","Wed Jan 25 08:05:54 GMT 2023","43","tests.ui_tests","test_main_page","TestMainPage","","","test_guest_should_see_some_link[chrome-locator5]",""
"broken","Wed Jan 25 08:05:10 GMT 2023","Wed Jan 25 08:05:10 GMT 2023","69","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_user_can_log_out[chrome]",""
"broken","Wed Jan 25 08:05:31 GMT 2023","Wed Jan 25 08:05:31 GMT 2023","52","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-     -+6787654354329]",""
"broken","Wed Jan 25 08:05:49 GMT 2023","Wed Jan 25 08:05:49 GMT 2023","2","tests.ui_tests","test_main_page","TestMainPage","","","test_page_response[chrome-register]",""
"broken","Wed Jan 25 08:05:27 GMT 2023","Wed Jan 25 08:05:27 GMT 2023","52","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-     -+53252253f3252]",""
"broken","Wed Jan 25 08:05:27 GMT 2023","Wed Jan 25 08:05:27 GMT 2023","52","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-^$^&&#-+77777777777]",""
"broken","Wed Jan 25 08:05:23 GMT 2023","Wed Jan 25 08:05:23 GMT 2023","53","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-DS-+77777777777]",""
"broken","Wed Jan 25 08:05:23 GMT 2023","Wed Jan 25 08:05:23 GMT 2023","50","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-^$^&&#-           ]",""
"broken","Wed Jan 25 08:05:06 GMT 2023","Wed Jan 25 08:05:06 GMT 2023","66","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_sms_resend_button_is_not_active[chrome]",""
"broken","Wed Jan 25 08:05:21 GMT 2023","Wed Jan 25 08:05:21 GMT 2023","51","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-DS-+6787654354329]",""
"broken","Wed Jan 25 08:05:33 GMT 2023","Wed Jan 25 08:05:33 GMT 2023","42","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-     -+77777777777]",""
"broken","Wed Jan 25 08:05:28 GMT 2023","Wed Jan 25 08:05:28 GMT 2023","45","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-     -]",""
"broken","Wed Jan 25 08:05:18 GMT 2023","Wed Jan 25 08:05:18 GMT 2023","46","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-<script>alert(123)</script>-+77777777777]",""
"broken","Wed Jan 25 08:05:35 GMT 2023","Wed Jan 25 08:05:35 GMT 2023","49","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-    J_S-<script>alert(123)</script>]",""
"broken","Wed Jan 25 08:05:10 GMT 2023","Wed Jan 25 08:05:10 GMT 2023","49","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-<script>alert(123)</script>-<script>alert(123)</script>]",""
"broken","Wed Jan 25 08:05:30 GMT 2023","Wed Jan 25 08:05:31 GMT 2023","49","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-     -           ]",""
"broken","Wed Jan 25 08:05:02 GMT 2023","Wed Jan 25 08:05:02 GMT 2023","45","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_should_be_registration_link[chrome]",""
"broken","Wed Jan 25 08:05:07 GMT 2023","Wed Jan 25 08:05:08 GMT 2023","132","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome--+6787654354329]",""
"broken","Wed Jan 25 08:05:25 GMT 2023","Wed Jan 25 08:05:25 GMT 2023","43","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-     -<script>alert(123)</script>]",""
"broken","Wed Jan 25 08:05:59 GMT 2023","Wed Jan 25 08:05:59 GMT 2023","56","tests.ui_tests","test_main_page","TestMainPage","","","test_guest_can_go_to_link_page[chrome-register-link5]",""
"passed","Wed Jan 25 08:04:57 GMT 2023","Wed Jan 25 08:04:57 GMT 2023","0","tests.unit_tests","test_user","TestUser","","","test_send_sms",""
"broken","Wed Jan 25 08:05:48 GMT 2023","Wed Jan 25 08:05:48 GMT 2023","2","tests.ui_tests","test_main_page","TestMainPage","","","test_page_response[chrome-login]",""
"broken","Wed Jan 25 08:05:12 GMT 2023","Wed Jan 25 08:05:12 GMT 2023","46","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-<script>alert(123)</script>-]",""
"broken","Wed Jan 25 08:05:09 GMT 2023","Wed Jan 25 08:05:09 GMT 2023","64","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_user_is_logged_in[chrome]",""
"broken","Wed Jan 25 08:05:52 GMT 2023","Wed Jan 25 08:05:52 GMT 2023","67","tests.ui_tests","test_main_page","TestMainPage","","","test_guest_should_see_some_link[chrome-locator4]",""
"broken","Wed Jan 25 08:05:55 GMT 2023","Wed Jan 25 08:05:55 GMT 2023","47","tests.ui_tests","test_main_page","TestMainPage","","","test_guest_can_go_to_link_page[chrome-features-link1]",""
"broken","Wed Jan 25 08:05:13 GMT 2023","Wed Jan 25 08:05:13 GMT 2023","44","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-<script>alert(123)</script>-           ]",""
"broken","Wed Jan 25 08:05:42 GMT 2023","Wed Jan 25 08:05:42 GMT 2023","37","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-    J_S-+6787654354329]",""
"broken","Wed Jan 25 08:05:19 GMT 2023","Wed Jan 25 08:05:19 GMT 2023","48","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-DS-           ]",""
"broken","Wed Jan 25 08:05:12 GMT 2023","Wed Jan 25 08:05:12 GMT 2023","55","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-DS-<script>alert(123)</script>]",""
"broken","Wed Jan 25 08:05:40 GMT 2023","Wed Jan 25 08:05:40 GMT 2023","47","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-JS    -           ]",""
"broken","Wed Jan 25 08:05:47 GMT 2023","Wed Jan 25 08:05:47 GMT 2023","1","tests.ui_tests","test_main_page","TestMainPage","","","test_page_response[chrome-reviews]",""
"passed","Wed Jan 25 08:04:57 GMT 2023","Wed Jan 25 08:04:57 GMT 2023","8","tests.unit_tests","test_user","TestUser","","","test_user_exist_in_db",""
"broken","Wed Jan 25 08:05:56 GMT 2023","Wed Jan 25 08:05:56 GMT 2023","57","tests.ui_tests","test_main_page","TestMainPage","","","test_guest_can_go_to_link_page[chrome-login-link4]",""
"broken","Wed Jan 25 08:05:26 GMT 2023","Wed Jan 25 08:05:26 GMT 2023","46","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-^$^&&#-+6787654354329]",""
"broken","Wed Jan 25 08:05:19 GMT 2023","Wed Jan 25 08:05:19 GMT 2023","57","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-^$^&&#-<script>alert(123)</script>]",""
"broken","Wed Jan 25 08:05:17 GMT 2023","Wed Jan 25 08:05:17 GMT 2023","54","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-DS-]",""
"broken","Wed Jan 25 08:05:20 GMT 2023","Wed Jan 25 08:05:20 GMT 2023","46","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-^$^&&#-+53252253f3252]",""
"broken","Wed Jan 25 08:05:43 GMT 2023","Wed Jan 25 08:05:43 GMT 2023","2","tests.ui_tests","test_main_page","TestMainPage","","","test_page_response[chrome-features]",""
"broken","Wed Jan 25 08:05:57 GMT 2023","Wed Jan 25 08:05:57 GMT 2023","47","tests.ui_tests","test_main_page","TestMainPage","","","test_guest_can_go_to_link_page[chrome-reviews-link3]",""
"broken","Wed Jan 25 08:05:39 GMT 2023","Wed Jan 25 08:05:39 GMT 2023","80","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-JS    -]",""
"broken","Wed Jan 25 08:05:22 GMT 2023","Wed Jan 25 08:05:22 GMT 2023","52","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-^$^&&#-]",""
"broken","Wed Jan 25 08:05:09 GMT 2023","Wed Jan 25 08:05:09 GMT 2023","43","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome--+77777777777]",""
"broken","Wed Jan 25 08:05:30 GMT 2023","Wed Jan 25 08:05:30 GMT 2023","47","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-     -+78987566    ]",""
"broken","Wed Jan 25 08:05:34 GMT 2023","Wed Jan 25 08:05:34 GMT 2023","47","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-JS    -+77777777777]",""
"broken","Wed Jan 25 08:05:45 GMT 2023","Wed Jan 25 08:05:45 GMT 2023","1","tests.ui_tests","test_main_page","TestMainPage","","","test_page_response[chrome-pricing]",""
"broken","Wed Jan 25 08:05:04 GMT 2023","Wed Jan 25 08:05:04 GMT 2023","46","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_should_be_registration_page[chrome]",""
"broken","Wed Jan 25 08:05:50 GMT 2023","Wed Jan 25 08:05:50 GMT 2023","48","tests.ui_tests","test_main_page","TestMainPage","","","test_guest_should_see_some_link[chrome-locator3]",""
"broken","Wed Jan 25 08:05:49 GMT 2023","Wed Jan 25 08:05:49 GMT 2023","42","tests.ui_tests","test_main_page","TestMainPage","","","test_guest_should_see_some_link[chrome-locator2]",""
"broken","Wed Jan 25 08:05:20 GMT 2023","Wed Jan 25 08:05:20 GMT 2023","45","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-DS-+78987566    ]",""
"broken","Wed Jan 25 08:05:15 GMT 2023","Wed Jan 25 08:05:15 GMT 2023","51","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-DS-+53252253f3252]",""
"broken","Wed Jan 25 08:05:32 GMT 2023","Wed Jan 25 08:05:32 GMT 2023","45","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-JS    -+6787654354329]",""
"broken","Wed Jan 25 08:05:45 GMT 2023","Wed Jan 25 08:05:45 GMT 2023","47","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_user_is_already_registered[chrome]",""
"broken","Wed Jan 25 08:05:07 GMT 2023","Wed Jan 25 08:05:07 GMT 2023","61","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_positive[chrome]",""
"broken","Wed Jan 25 08:05:36 GMT 2023","Wed Jan 25 08:05:36 GMT 2023","51","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-    J_S-+53252253f3252]",""
