"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 25 07:12:46 GMT 2023","Wed Jan 25 07:12:47 GMT 2023","689","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-JS    -+78987566    ]",""
"passed","Wed Jan 25 07:08:22 GMT 2023","Wed Jan 25 07:08:23 GMT 2023","473","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-    J_S-+53252253f3252]",""
"passed","Wed Jan 25 07:13:03 GMT 2023","Wed Jan 25 07:13:04 GMT 2023","733","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-    J_S-+6787654354329]",""
"passed","Wed Jan 25 07:13:24 GMT 2023","Wed Jan 25 07:13:24 GMT 2023","184","tests.ui_tests","test_main_page","TestMainPage","","","test_guest_should_see_some_link[chrome-locator0]",""
"passed","Wed Jan 25 07:13:10 GMT 2023","Wed Jan 25 07:13:11 GMT 2023","790","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-    J_S-]",""
"passed","Wed Jan 25 07:07:35 GMT 2023","Wed Jan 25 07:07:36 GMT 2023","406","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-<script>alert(123)</script>-+6787654354329]",""
"broken","Wed Jan 25 07:13:15 GMT 2023","Wed Jan 25 07:13:15 GMT 2023","0","tests.ui_tests","test_main_page","TestMainPage","","","test_page_response[firefox-features]",""
"passed","Wed Jan 25 07:07:28 GMT 2023","Wed Jan 25 07:07:28 GMT 2023","393","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-<script>alert(123)</script>-<script>alert(123)</script>]",""
"passed","Wed Jan 25 07:07:41 GMT 2023","Wed Jan 25 07:07:41 GMT 2023","177","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_should_be_registration_page[chrome]",""
"passed","Wed Jan 25 07:13:23 GMT 2023","Wed Jan 25 07:13:23 GMT 2023","4","tests.ui_tests","test_main_page","TestMainPage","","","test_page_response[chrome-pricing]",""
"passed","Wed Jan 25 07:10:20 GMT 2023","Wed Jan 25 07:10:23 GMT 2023","2729","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-DS-<script>alert(123)</script>]",""
"passed","Wed Jan 25 07:08:24 GMT 2023","Wed Jan 25 07:08:27 GMT 2023","2961","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_user_can_log_out[firefox]",""
"passed","Wed Jan 25 07:12:36 GMT 2023","Wed Jan 25 07:12:37 GMT 2023","643","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-JS    -]",""
"passed","Wed Jan 25 07:07:22 GMT 2023","Wed Jan 25 07:07:22 GMT 2023","345","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome--]",""
"broken","Wed Jan 25 07:13:26 GMT 2023","Wed Jan 25 07:13:26 GMT 2023","0","tests.ui_tests","test_main_page","TestMainPage","","","test_guest_should_see_some_link[firefox-locator1]",""
"passed","Wed Jan 25 07:10:35 GMT 2023","Wed Jan 25 07:10:38 GMT 2023","2572","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-<script>alert(123)</script>-]",""
"passed","Wed Jan 25 07:08:19 GMT 2023","Wed Jan 25 07:08:21 GMT 2023","2467","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_user_can_log_out[chrome]",""
"passed","Wed Jan 25 07:07:19 GMT 2023","Wed Jan 25 07:07:21 GMT 2023","1300","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome--+53252253f3252]",""
"passed","Wed Jan 25 07:08:46 GMT 2023","Wed Jan 25 07:08:47 GMT 2023","1010","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-^$^&&#-]",""
"passed","Wed Jan 25 07:07:08 GMT 2023","Wed Jan 25 07:07:08 GMT 2023","10","tests.unit_tests","test_user","TestUser","","","test_user_exist_in_db",""
"passed","Wed Jan 25 07:07:58 GMT 2023","Wed Jan 25 07:07:59 GMT 2023","418","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-DS-+77777777777]",""
"passed","Wed Jan 25 07:12:17 GMT 2023","Wed Jan 25 07:12:18 GMT 2023","644","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-     -+6787654354329]",""
"passed","Wed Jan 25 07:13:14 GMT 2023","Wed Jan 25 07:13:14 GMT 2023","5","tests.ui_tests","test_main_page","TestMainPage","","","test_page_response[chrome-register]",""
"passed","Wed Jan 25 07:13:05 GMT 2023","Wed Jan 25 07:13:06 GMT 2023","657","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-    J_S-+53252253f3252]",""
"passed","Wed Jan 25 07:07:50 GMT 2023","Wed Jan 25 07:07:50 GMT 2023","358","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_guest_is_not_logged_in[firefox]",""
"passed","Wed Jan 25 07:08:19 GMT 2023","Wed Jan 25 07:08:20 GMT 2023","423","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-JS    -+77777777777]",""
"passed","Wed Jan 25 07:12:09 GMT 2023","Wed Jan 25 07:12:10 GMT 2023","707","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-DS-]",""
"passed","Wed Jan 25 07:09:01 GMT 2023","Wed Jan 25 07:09:02 GMT 2023","958","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-^$^&&#-+6787654354329]",""
"passed","Wed Jan 25 07:08:51 GMT 2023","Wed Jan 25 07:08:52 GMT 2023","798","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox--           ]",""
"passed","Wed Jan 25 07:07:08 GMT 2023","Wed Jan 25 07:07:08 GMT 2023","3","tests.unit_tests","test_user","TestUser","","","test_user_has_service",""
"broken","Wed Jan 25 07:13:24 GMT 2023","Wed Jan 25 07:13:24 GMT 2023","0","tests.ui_tests","test_main_page","TestMainPage","","","test_guest_should_see_some_link[firefox-locator0]",""
"passed","Wed Jan 25 07:13:21 GMT 2023","Wed Jan 25 07:13:21 GMT 2023","7","tests.ui_tests","test_main_page","TestMainPage","","","test_page_response[chrome-index]",""
"passed","Wed Jan 25 07:12:27 GMT 2023","Wed Jan 25 07:12:27 GMT 2023","613","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-JS    -<script>alert(123)</script>]",""
"passed","Wed Jan 25 07:12:48 GMT 2023","Wed Jan 25 07:12:49 GMT 2023","681","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-     -           ]",""
"broken","Wed Jan 25 07:13:17 GMT 2023","Wed Jan 25 07:13:17 GMT 2023","0","tests.ui_tests","test_main_page","TestMainPage","","","test_page_response[firefox-pricing]",""
"passed","Wed Jan 25 07:07:49 GMT 2023","Wed Jan 25 07:07:50 GMT 2023","542","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-DS-<script>alert(123)</script>]",""
"passed","Wed Jan 25 07:08:14 GMT 2023","Wed Jan 25 07:08:15 GMT 2023","559","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-JS    -           ]",""
"passed","Wed Jan 25 07:08:28 GMT 2023","Wed Jan 25 07:08:29 GMT 2023","416","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-    J_S-+6787654354329]",""
"passed","Wed Jan 25 07:10:48 GMT 2023","Wed Jan 25 07:10:51 GMT 2023","2495","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-<script>alert(123)</script>-+78987566    ]",""
"passed","Wed Jan 25 07:07:55 GMT 2023","Wed Jan 25 07:07:55 GMT 2023","431","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-DS-+78987566    ]",""
"passed","Wed Jan 25 07:08:39 GMT 2023","Wed Jan 25 07:08:39 GMT 2023","742","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox--+53252253f3252]",""
"broken","Wed Jan 25 07:13:31 GMT 2023","Wed Jan 25 07:13:31 GMT 2023","0","tests.ui_tests","test_main_page","TestMainPage","","","test_guest_should_see_some_link[firefox-locator5]",""
"passed","Wed Jan 25 07:09:01 GMT 2023","Wed Jan 25 07:09:03 GMT 2023","1197","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox--+6787654354329]",""
"passed","Wed Jan 25 07:12:56 GMT 2023","Wed Jan 25 07:12:56 GMT 2023","721","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-JS    -+77777777777]",""
"passed","Wed Jan 25 07:07:31 GMT 2023","Wed Jan 25 07:07:31 GMT 2023","376","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-<script>alert(123)</script>-]",""
"passed","Wed Jan 25 07:12:39 GMT 2023","Wed Jan 25 07:12:39 GMT 2023","689","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-     -+53252253f3252]",""
"passed","Wed Jan 25 07:07:46 GMT 2023","Wed Jan 25 07:07:47 GMT 2023","504","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-^$^&&#-+6787654354329]",""
"passed","Wed Jan 25 07:07:56 GMT 2023","Wed Jan 25 07:07:57 GMT 2023","861","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_sms_resend_button_is_not_active[firefox]",""
"passed","Wed Jan 25 07:07:52 GMT 2023","Wed Jan 25 07:07:53 GMT 2023","385","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-DS-]",""
"passed","Wed Jan 25 07:13:25 GMT 2023","Wed Jan 25 07:13:25 GMT 2023","195","tests.ui_tests","test_main_page","TestMainPage","","","test_guest_should_see_some_link[chrome-locator1]",""
"passed","Wed Jan 25 07:08:07 GMT 2023","Wed Jan 25 07:08:08 GMT 2023","446","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-     -+6787654354329]",""
"passed","Wed Jan 25 07:07:08 GMT 2023","Wed Jan 25 07:07:08 GMT 2023","1","tests.unit_tests","test_user","TestUser","","","test_user_has_review",""
"skipped","Wed Jan 25 07:07:57 GMT 2023","Wed Jan 25 07:07:57 GMT 2023","0","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_sms_resend_button_is_active[chrome]",""
"passed","Wed Jan 25 07:10:20 GMT 2023","Wed Jan 25 07:10:23 GMT 2023","2875","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-<script>alert(123)</script>-<script>alert(123)</script>]",""
"passed","Wed Jan 25 07:08:13 GMT 2023","Wed Jan 25 07:08:13 GMT 2023","422","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-JS    -]",""
"broken","Wed Jan 25 07:13:20 GMT 2023","Wed Jan 25 07:13:20 GMT 2023","0","tests.ui_tests","test_main_page","TestMainPage","","","test_page_response[firefox-login]",""
"passed","Wed Jan 25 07:08:09 GMT 2023","Wed Jan 25 07:08:09 GMT 2023","498","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-     -+77777777777]",""
"passed","Wed Jan 25 07:07:44 GMT 2023","Wed Jan 25 07:07:45 GMT 2023","331","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_should_be_registration_page[firefox]",""
"passed","Wed Jan 25 07:13:22 GMT 2023","Wed Jan 25 07:13:22 GMT 2023","5","tests.ui_tests","test_main_page","TestMainPage","","","test_page_response[chrome-features]",""
"passed","Wed Jan 25 07:07:08 GMT 2023","Wed Jan 25 07:07:08 GMT 2023","575","tests.unit_tests","test_user","TestUser","","","test_password_hashing",""
"passed","Wed Jan 25 07:07:48 GMT 2023","Wed Jan 25 07:07:48 GMT 2023","460","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-^$^&&#-+77777777777]",""
"passed","Wed Jan 25 07:13:35 GMT 2023","Wed Jan 25 07:13:36 GMT 2023","311","tests.ui_tests","test_main_page","TestMainPage","","","test_guest_can_go_to_link_page[chrome-register-link5]",""
"passed","Wed Jan 25 07:08:34 GMT 2023","Wed Jan 25 07:08:35 GMT 2023","505","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-^$^&&#-<script>alert(123)</script>]",""
"passed","Wed Jan 25 07:09:07 GMT 2023","Wed Jan 25 07:10:14 GMT 2023","67609","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-^$^&&#-+77777777777]",""
"passed","Wed Jan 25 07:07:19 GMT 2023","Wed Jan 25 07:07:20 GMT 2023","898","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_should_be_login_page[chrome]",""
"passed","Wed Jan 25 07:07:54 GMT 2023","Wed Jan 25 07:07:54 GMT 2023","394","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-DS-           ]",""
"passed","Wed Jan 25 07:13:30 GMT 2023","Wed Jan 25 07:13:30 GMT 2023","193","tests.ui_tests","test_main_page","TestMainPage","","","test_guest_should_see_some_link[chrome-locator5]",""
"passed","Wed Jan 25 07:07:24 GMT 2023","Wed Jan 25 07:07:24 GMT 2023","308","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome--+78987566    ]",""
"passed","Wed Jan 25 07:13:26 GMT 2023","Wed Jan 25 07:13:26 GMT 2023","175","tests.ui_tests","test_main_page","TestMainPage","","","test_guest_should_see_some_link[chrome-locator2]",""
"passed","Wed Jan 25 07:12:53 GMT 2023","Wed Jan 25 07:12:54 GMT 2023","696","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-    J_S-           ]",""
"passed","Wed Jan 25 07:07:33 GMT 2023","Wed Jan 25 07:07:33 GMT 2023","320","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_should_be_login_page[firefox]",""
"passed","Wed Jan 25 07:08:46 GMT 2023","Wed Jan 25 07:08:47 GMT 2023","920","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox--]",""
"passed","Wed Jan 25 07:07:27 GMT 2023","Wed Jan 25 07:07:27 GMT 2023","320","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome--+77777777777]",""
"passed","Wed Jan 25 07:12:58 GMT 2023","Wed Jan 25 07:12:59 GMT 2023","824","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-    J_S-+78987566    ]",""
"broken","Wed Jan 25 07:13:41 GMT 2023","Wed Jan 25 07:13:41 GMT 2023","0","tests.ui_tests","test_review_page","TestReviewPage","","","test_user_can_leave_a_review[firefox]",""
"passed","Wed Jan 25 07:10:29 GMT 2023","Wed Jan 25 07:10:31 GMT 2023","2489","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-<script>alert(123)</script>-+53252253f3252]",""
"passed","Wed Jan 25 07:12:31 GMT 2023","Wed Jan 25 07:12:32 GMT 2023","594","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-JS    -+53252253f3252]",""
"passed","Wed Jan 25 07:08:04 GMT 2023","Wed Jan 25 07:08:07 GMT 2023","2978","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_positive[firefox]",""
"passed","Wed Jan 25 07:13:27 GMT 2023","Wed Jan 25 07:13:28 GMT 2023","180","tests.ui_tests","test_main_page","TestMainPage","","","test_guest_should_see_some_link[chrome-locator3]",""
"passed","Wed Jan 25 07:08:11 GMT 2023","Wed Jan 25 07:08:12 GMT 2023","371","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-JS    -+53252253f3252]",""
"passed","Wed Jan 25 07:07:43 GMT 2023","Wed Jan 25 07:07:44 GMT 2023","500","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-^$^&&#-           ]",""
"passed","Wed Jan 25 07:12:04 GMT 2023","Wed Jan 25 07:12:05 GMT 2023","623","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-DS-+53252253f3252]",""
"broken","Wed Jan 25 07:13:27 GMT 2023","Wed Jan 25 07:13:27 GMT 2023","0","tests.ui_tests","test_main_page","TestMainPage","","","test_guest_should_see_some_link[firefox-locator2]",""
"passed","Wed Jan 25 07:07:58 GMT 2023","Wed Jan 25 07:08:01 GMT 2023","2309","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_positive[chrome]",""
"passed","Wed Jan 25 07:12:29 GMT 2023","Wed Jan 25 07:12:30 GMT 2023","701","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-DS-+77777777777]",""
"passed","Wed Jan 25 07:07:08 GMT 2023","Wed Jan 25 07:07:08 GMT 2023","0","tests.unit_tests","test_user","TestUser","","","test_send_sms",""
"passed","Wed Jan 25 07:08:10 GMT 2023","Wed Jan 25 07:08:10 GMT 2023","381","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-JS    -<script>alert(123)</script>]",""
"passed","Wed Jan 25 07:13:29 GMT 2023","Wed Jan 25 07:13:29 GMT 2023","193","tests.ui_tests","test_main_page","TestMainPage","","","test_guest_should_see_some_link[chrome-locator4]",""
"passed","Wed Jan 25 07:07:46 GMT 2023","Wed Jan 25 07:07:47 GMT 2023","213","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_guest_is_not_logged_in[chrome]",""
"passed","Wed Jan 25 07:08:32 GMT 2023","Wed Jan 25 07:08:33 GMT 2023","784","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox--<script>alert(123)</script>]",""
"passed","Wed Jan 25 07:08:01 GMT 2023","Wed Jan 25 07:08:01 GMT 2023","368","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-     -+53252253f3252]",""
"passed","Wed Jan 25 07:12:22 GMT 2023","Wed Jan 25 07:12:22 GMT 2023","630","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-     -+77777777777]",""
"passed","Wed Jan 25 07:07:35 GMT 2023","Wed Jan 25 07:07:35 GMT 2023","291","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_should_be_registration_link[chrome]",""
"passed","Wed Jan 25 07:08:25 GMT 2023","Wed Jan 25 07:08:26 GMT 2023","364","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-    J_S-           ]",""
"passed","Wed Jan 25 07:07:25 GMT 2023","Wed Jan 25 07:07:26 GMT 2023","302","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome--+6787654354329]",""
"passed","Wed Jan 25 07:13:35 GMT 2023","Wed Jan 25 07:13:35 GMT 2023","358","tests.ui_tests","test_main_page","TestMainPage","","","test_guest_can_go_to_link_page[chrome-login-link4]",""
"passed","Wed Jan 25 07:07:57 GMT 2023","Wed Jan 25 07:07:57 GMT 2023","604","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-DS-+6787654354329]",""
"passed","Wed Jan 25 07:08:14 GMT 2023","Wed Jan 25 07:08:17 GMT 2023","3074","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_user_is_logged_in[firefox]",""
"passed","Wed Jan 25 07:10:42 GMT 2023","Wed Jan 25 07:10:44 GMT 2023","2486","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-<script>alert(123)</script>-           ]",""
"passed","Wed Jan 25 07:13:08 GMT 2023","Wed Jan 25 07:13:09 GMT 2023","638","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-    J_S-+77777777777]",""
"passed","Wed Jan 25 07:07:23 GMT 2023","Wed Jan 25 07:07:23 GMT 2023","329","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome--           ]",""
"passed","Wed Jan 25 07:12:02 GMT 2023","Wed Jan 25 07:12:03 GMT 2023","786","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-<script>alert(123)</script>-+6787654354329]",""
"passed","Wed Jan 25 07:12:41 GMT 2023","Wed Jan 25 07:12:42 GMT 2023","703","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-JS    -           ]",""
"broken","Wed Jan 25 07:13:29 GMT 2023","Wed Jan 25 07:13:29 GMT 2023","0","tests.ui_tests","test_main_page","TestMainPage","","","test_guest_should_see_some_link[firefox-locator3]",""
"passed","Wed Jan 25 07:13:40 GMT 2023","Wed Jan 25 07:13:43 GMT 2023","2219","tests.ui_tests","test_review_page","TestReviewPage","","","test_guest_cant_leave_review[chrome]",""
"passed","Wed Jan 25 07:13:13 GMT 2023","Wed Jan 25 07:13:13 GMT 2023","4","tests.ui_tests","test_main_page","TestMainPage","","","test_page_response[chrome-login]",""
"passed","Wed Jan 25 07:09:07 GMT 2023","Wed Jan 25 07:10:14 GMT 2023","67658","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox--+77777777777]",""
"passed","Wed Jan 25 07:12:51 GMT 2023","Wed Jan 25 07:12:51 GMT 2023","561","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-JS    -+6787654354329]",""
"passed","Wed Jan 25 07:08:29 GMT 2023","Wed Jan 25 07:08:29 GMT 2023","406","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome--<script>alert(123)</script>]",""
"passed","Wed Jan 25 07:07:40 GMT 2023","Wed Jan 25 07:07:41 GMT 2023","347","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-^$^&&#-+53252253f3252]",""
"passed","Wed Jan 25 07:12:44 GMT 2023","Wed Jan 25 07:12:44 GMT 2023","737","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-     -]",""
"passed","Wed Jan 25 07:08:30 GMT 2023","Wed Jan 25 07:08:30 GMT 2023","414","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-    J_S-+77777777777]",""
"passed","Wed Jan 25 07:08:18 GMT 2023","Wed Jan 25 07:08:18 GMT 2023","355","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-JS    -+6787654354329]",""
"passed","Wed Jan 25 07:13:11 GMT 2023","Wed Jan 25 07:13:13 GMT 2023","2755","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_user_is_already_registered[chrome]",""
"passed","Wed Jan 25 07:12:25 GMT 2023","Wed Jan 25 07:12:25 GMT 2023","702","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-DS-+6787654354329]",""
"passed","Wed Jan 25 07:07:51 GMT 2023","Wed Jan 25 07:07:51 GMT 2023","352","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-DS-+53252253f3252]",""
"passed","Wed Jan 25 07:08:21 GMT 2023","Wed Jan 25 07:08:21 GMT 2023","538","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-    J_S-<script>alert(123)</script>]",""
"passed","Wed Jan 25 07:07:38 GMT 2023","Wed Jan 25 07:07:39 GMT 2023","712","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_should_be_registration_link[firefox]",""
"passed","Wed Jan 25 07:08:41 GMT 2023","Wed Jan 25 07:08:41 GMT 2023","471","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-^$^&&#-+53252253f3252]",""
"passed","Wed Jan 25 07:12:14 GMT 2023","Wed Jan 25 07:12:15 GMT 2023","663","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[firefox-DS-           ]",""
"passed","Wed Jan 25 07:07:32 GMT 2023","Wed Jan 25 07:07:33 GMT 2023","504","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-<script>alert(123)</script>-           ]",""
"passed","Wed Jan 25 07:08:05 GMT 2023","Wed Jan 25 07:08:06 GMT 2023","394","tests.ui_tests","test_auth_pages","TestRegisterPage","","","test_registration_negative[chrome-     -+78987566    ]",""
